"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-10","0.15",,"56","60","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-11","0.02",,"55","62","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-12","0.00",,"54","65","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-13","0.38",,"62","68","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-14","0.00",,"59","68","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-15","0.14",,"58","63","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-16","0.00",,"57","65","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-17","0.00",,"50","58","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-18","0.00",,"48","58","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-19","0.11",,"55","59","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-20","0.13",,"50","56","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-21","0.31",,"52","55","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-22","0.02",,"49","58","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-23","0.12",,"57","62","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-24","0.15",,"55","60","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-25","0.00",,"53","59","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-26","0.01",,"51","57","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-27","0.00",,"45","56","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-28","0.02",,"53","57","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-29","0.00",,"50","58","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-30","0.03",,"45","56","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-10-31","0.00",,"53","57","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-01","0.00",,"52","59","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-02","0.00",,"49","52","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-03","0.00",,"48","53","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-04","0.02",,"44","50","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-05","0.00",,"42","50","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-06","0.09",,"49","55","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-07","0.00",,"45","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-08","0.07",,"43","53","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-09","0.04",,"50","54","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-10","0.53",,"47","53","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-11","0.05",,"45","48","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-12","0.00",,"40","47","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-13","0.09",,"40","51","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-14","0.04",,"51","55","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-15","0.04",,"47","53","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-16","0.00",,"45","48","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-17","0.06",,"40","45","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-18","0.00",,"43","47","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-19","0.06",,"42","54","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-20","0.03",,"54","58","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-21","1.36",,"55","58","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-22","0.45",,"47","52","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-23","0.00",,"40","45","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-24","0.00",,"35","42","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-25","0.00",,"35","40","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-26","0.13",,"40","49","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-27","0.00",,"43","45","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-28","0.00",,"38","45","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-29","0.00",,"35","41","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-11-30","0.01",,"36","42","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-01","0.00",,"35","42","27"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-02","0.01",,"42","46","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-03","0.02",,"46","49","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-04","0.00",,"44","45","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-05","0.00",,"45","52","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-06","0.28",,"52","57","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-07","0.02",,"43","44","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-08","0.00",,"34","38","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-09","0.49",,"33","40","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-10","0.07",,"35","39","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-11","0.00",,"31","39","24"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-12","0.11",,"37","44","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-13","0.16",,"40","43","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-14","0.00",,"38","43","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-15","0.00",,"40","44","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-16","0.04",,"37","48","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-17","0.01",,"46","52","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-18","0.00",,"41","50","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-19","0.00",,"50","54","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-20","0.00",,"52","54","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-21","0.08",,"52","54","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-22","0.00",,"50","52","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-23","0.01",,"49","53","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-24","0.27",,"51","54","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-25","0.27",,"43","43","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-26","0.00",,"36","40","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-27","0.00",,"34","38","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-28","0.12",,"33","43","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-29","0.53",,"41","47","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-30","0.02",,"44","53","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2017-12-31","0.03",,"44","47","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-01","0.09",,"41","48","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-02","0.23",,"45","52","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-03","0.40",,"44","49","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-04","0.02",,"42","49","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-05","0.00",,"38","44","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-06","0.00",,"39","44","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-07","0.00",,"38","44","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-08","0.00",,"35","43","26"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-09","0.04",,"42","47","27"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-10","0.00",,"40","45","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-11","0.00",,"35","40","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-12","0.00",,"44","47","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-13","0.00",,"45","48","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-14","0.11",,"42","50","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-15","0.05",,"45","46","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-16","0.16","0.4","35","38","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-17","0.14","0.4","38","52","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-18","0.00",,"39","42","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-19","0.11",,"36","40","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-20","0.74",,"37","44","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-21","0.21",,"45","54","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-22","0.02",,"46","55","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-23","0.44",,"52","56","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-24","0.00",,"46","48","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-25","0.00",,"42","47","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-26","0.11",,"41","52","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-27","0.02",,"49","55","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-28","0.23",,"53","56","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-29","0.00",,"45","46","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-30","0.18",,"40","45","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-01-31","0.06",,"39","41","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-01","0.00",,"38","45","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-02","0.06",,"38","45","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-03","0.00",,"38","44","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-04","0.07",,"38","45","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-05","0.07",,"34","43","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-06","0.00","0.4","33","41","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-07","0.01",,"34","46","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-08","0.04",,"44","48","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-09","0.13",,"36","49","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-10","0.04",,"46","52","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-11","0.01",,"35","40","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-12","0.09",,"36","44","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-13","0.00",,"38","46","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-14","0.05",,"44","52","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-15","0.00",,"38","44","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-16","0.03",,"41","48","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-17","0.00",,"41","51","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-18","0.06",,"45","51","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-19","0.03",,"50","55","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-20","0.00",,"40","51","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-21","0.00",,"38","49","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-22","0.00",,"40","44","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-23","0.00",,"39","42","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-24","0.00",,"36","42","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-25","0.00",,"38","45","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-26","0.00",,"35","37","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-27","0.34","0.4","33","40","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-02-28","0.18","3.5","28","32","27"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-01","0.45","4.7","27","34","24"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-02","0.57","6.3","31","35","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-03","0.18","5.9","33","37","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-04","0.21","1.6","37","41","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-05","0.02","0.4","38","41","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-06","0.01","0.4","40","46","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-07","0.00","0.4","40","49","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-08","0.00","0.4","37","49","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-09","0.36",,"37","45","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-10","0.00",,"46","56","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-11","0.04",,"43","50","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-12","0.05",,"45","52","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-13","0.07",,"43","51","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-14","0.74",,"45","48","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-15","0.23",,"46","53","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-16","0.19",,"45","51","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-17","0.07","0.4","36","37","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-18","0.13","1.2","32","37","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-19","0.00","0.4","37","43","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-20","0.00",,"36","50","26"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-21","0.00",,"42","51","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-22","0.04",,"46","50","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-23","0.03",,"45","51","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-24","0.00",,"43","53","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-25","0.00",,"43","53","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-26","0.12",,"45","54","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-27","0.01",,"46","51","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-28","0.00",,"41","51","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-29","0.21",,"38","45","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-30","0.15",,"40","45","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-03-31","0.05",,"40","46","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-01","0.51",,"40","44","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-02","0.42",,"41","47","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-03","0.35",,"47","57","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-04","0.07",,"40","44","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-05","0.00",,"39","50","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-06","0.07",,"47","58","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-07","0.15",,"46","56","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-08","0.45",,"48","56","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-09","0.06",,"47","56","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-10","0.12",,"45","47","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-11","0.02",,"45","48","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-12","0.00",,"44","47","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-13","0.00",,"45","53","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-14","0.04",,"48","57","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-15","0.09",,"48","53","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-16","0.10",,"50","57","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-17","0.00",,"55","62","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-18","0.00",,"56","68","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-19","0.00",,"56","66","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-20","0.00",,"52","64","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-21","0.07",,"50","63","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-22","0.01",,"51","58","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-23","0.01",,"51","60","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-24","0.26",,"48","53","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-25","0.07",,"47","55","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-26","0.02",,"46","55","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-27","0.06",,"44","51","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-28","0.00",,"42","54","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-29","0.00",,"41","52","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-04-30","0.00",,"43","57","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-01","0.09",,"48","54","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-02","0.04",,"47","56","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-03","0.01",,"49","57","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-04","0.00",,"55","67","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-05","0.00",,"60","72","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-06","0.00",,"58","73","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-07","0.01",,"57","72","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-08","0.01",,"55","63","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-09","0.09",,"49","54","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-10","0.00",,"49","59","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-11","0.07",,"49","55","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-12","0.39",,"47","58","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-13","0.00",,"51","62","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-14","0.00",,"54","63","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-15","0.02",,"56","65","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-16","0.00",,"47","58","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-17","0.00",,"48","59","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-18","0.00",,"52","64","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-19","0.05",,"56","69","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-20","0.09",,"58","64","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-21","0.01",,"53","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-22","0.00",,"49","60","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-23","0.00",,"52","62","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-24","0.01",,"51","66","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-25","0.00",,"61","71","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-26","0.00",,"58","66","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-27","0.11",,"57","66","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-28","0.00",,"58","70","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-29","0.00",,"58","70","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-30","0.00",,"57","69","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-05-31","0.00",,"60","71","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-01","0.02",,"59","70","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-02","0.00",,"62","70","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-03","0.00",,"58","68","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-04","0.00",,"58","70","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-05","0.00",,"56","63","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-06","0.00",,"56","68","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-07","0.00",,"60","71","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-08","0.00",,"60","73","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-09","0.00",,"61","71","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-10","0.00",,"59","70","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-11","0.00",,"59","66","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-12","0.00",,"56","63","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-13","0.01",,"58","65","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-14","0.00",,"60","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-15","0.09",,"55","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-16","0.00",,"57","65","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-17","0.00",,"58","68","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-18","0.00",,"58","67","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-19","0.03",,"59","75","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-20","0.00",,"58","63","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-21","0.00",,"54","65","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-22","0.00",,"54","67","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-23","0.00",,"56","69","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-24","0.00",,"60","76","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-25","0.00",,"66","77","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-26","0.00",,"62","76","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-27","0.00",,"65","82","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-28","0.01",,"66","81","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-29","0.00",,"65","75","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-06-30","0.00",,"62","70","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-01","0.00",,"62","74","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-02","0.00",,"62","74","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-03","0.00",,"62","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-04","0.00",,"64","76","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-05","0.00",,"62","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-06","0.00",,"63","73","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-07","0.00",,"65","77","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-08","0.00",,"65","78","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-09","0.00",,"61","73","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-10","0.00",,"58","71","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-11","0.00",,"59","65","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-12","0.00",,"60","65","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-13","0.00",,"61","70","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-14","0.01",,"65","79","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-15","0.10",,"63","66","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-16","0.00",,"61","70","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-17","0.00",,"61","71","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-18","0.00",,"62","71","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-19","0.24",,"59","73","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-20","0.06",,"60","70","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-21","0.00",,"61","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-22","0.01",,"68","81","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-23","0.04",,"69","82","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-24","0.00",,"62","72","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2018-07-25","0.00",,"63","75","51"
